k,Rayyan ID,Title,Year,Species (Latin),Species (English),Genetic line (if applicable),Order,Family,Recording location,Group context,Juveniles present?,Number of animals,Number of vocalizations (total recorded),Number of vocalizations (included in analysis),Call classification,Full repertoire analysed?,"Repertoire size (hand, total)","Repertoire size (hand, juvenile) - indicate how many calls of total repertoire are juvenile ",Repertoire size (automated),Graded vs discrete (do authors mention reportoire is graded?),Data availability,Notes,Preselected non-noisy calls,Spectrogram type,FFT size,Window type,Overlap (%),Bandpass filtered,High pass freq threshold,Low pass freq threshold ,Notes (preprocess),Package,Number of features,Multi-unit calls?,Characteristics general,Syllables/units,Repeated measurements at multiple locations in call?,PRAAT measures,AvisoftSAS Lab Pro measurements,Raven Pro measurements,warblR measurements,Custom features,Custom measurement of:,Notes call features,Language,analysis_methods,Analysis based on:,Notes analysis,Open access,License,Done?,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,notes,doi,keywords,pubmed_id,pmc_id,PDF files,n_animals,n_recs_analysed,juvenile,rep_size
11/12/2025 04:26:20,rayyan-380414766,"Sound communications of black-tailed, white-tailed, and Gunnison's prairie dogs",1970,Cynomys ludovicianus,black-tailed prairie dog,,Rodentia,Cynomys,field,group,Unknown,,,,Hand,Yes,9,,,No,No,,,,,,,,,,,Kay Sona-Graph,3,Some,duration,inter unit interval,,,,,,frequency,,,not specified,,,,No,,x,rayyan-380414766,"Sound communications of black-tailed, white-tailed, and Gunnison's prairie dogs",1970,,,American Midland Naturalist,0003-0031,,,167-185,"Waring, George H",,,,,,,,,,,,,0.0,9
30/12/2025 21:47:54,rayyan-380414770,Novel Glaucomys volans vocalizations in Indiana and evidence of geographic variation in high frequency communication,2016,Glaucomys volans,southern flying squirrel,,Rodentia,Sciuridae,field,,Unknown,,,523,,No,11,,,No,No,,yes,,,,,,,,not reported,AnalookW,8,No,duration,,,,,,,max freq; min freq; characteristic freq; syllable knee freq; mean freq; time to characteristic freq; time to knee freq,,,SAS,DFA,features,,No,,x,rayyan-380414770,Novel Glaucomys volans vocalizations in Indiana and evidence of geographic variation in high frequency communication,2016,,,Journal Of Mammalogy,1545-1542,97.0,4.0,1219-1227,"Eisinger, Joseph W and Scheibe, John S and Flaherty, Elizabeth A",,,,,,,,,,,,523,0.0,11
09/01/2026 06:38:56,rayyan-380414784,Alarm vocalizations of adult gray squirrels,1984,Sciurus carolinensis,gray squirrel,,Rodentia,Sciuridae,field,,Unknown,82,5000.0,,Hand,No,4,,,No,No,,yes,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414784,Alarm vocalizations of adult gray squirrels,1984,,,Journal Of Mammalogy,0022-2372,65.0,4.0,681-684,"Lishak, Robert S",,,,,,,,,,,82,,0.0,4
11/12/2025 21:23:43,rayyan-380414787,"The sounds of the fox squirrel, Sciurus niger rufiventer",1971,Sciurus niger rufiventer,Fox squirrel,,Rodentia,Sciuridae,field,group,Unknown,,,,Hand,Yes,8,,,No,No,,yes,,,,,,,,,Kay Sona-Graph,,Some,duration,inter unit interval,,,,,,intensity,,,not specified,,,,No,,x,rayyan-380414787,"The sounds of the fox squirrel, Sciurus niger rufiventer",1971,,,Journal Of Mammalogy,1545-1542,52.0,3.0,597-604,"Zelley, R Alan",,,,,,,,,,,,,0.0,8
05/01/2026 12:39:35,rayyan-380414793,Species-specific and shared features in vocal repertoires of three Eurasian ground squirrels (genus Spermophilus),2012,Spermophilus suslicus,speckled ground squirrel,,Rodentia,Sciuridae,field,group,Yes,50,,1065,Hand,Yes,8,,,Yes,No,,yes,,512;1024,Hamming,96.87,,,,,Avisoft SASLab Pro,11,Some,duration,"unit duration, inter unit interval",,,"min frequency, max frequency, bandwidth",,,F0 start; F0 end; Most prominent frequency peak of a wideband call at 7–10 kHz; Most prominent peak (or two peaks in chirrs) of a wideband call between the high- and low-frequency peaks at 2–5 kH; Most prominent frequency peak of a wideband call at 0–1 kHz,F0,,not specified,,,,No,,x,rayyan-380414793,Species-specific and shared features in vocal repertoires of three Eurasian ground squirrels (genus Spermophilus),2012,,,Acta Theriologica,0001-7051,57.0,1.0,65-78,"Matrosova, Vera A and Schneiderová, Irena and Volodin, Ilya A and Volodina, Elena V",,,,,,,,,,,50,1065,0.0,8
05/01/2026 14:28:23,rayyan-380414794,The vocal repertoire of chipmunks (genus Eutamias) in California,1976,Neotamias townsendii,Townsend's chipmunk,,Rodentia,Sciuridae,field,,Unknown,,,,Hand,Yes,8,,,Yes,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414794,The vocal repertoire of chipmunks (genus Eutamias) in California,1976,,,Animal Behaviour,0003-3472,24.0,2.0,319-335,"Brand, Leonard R",,,,,,,,,,,,,0.0,8
03/01/2026 18:52:18,rayyan-380414797,The structure of voice signals of Siberian chipmunk (Tamias sibiricus Laxmann 1769; Rodentia: Sciuridae),2006,Tamias sibiricus,Siberian chipmunk,,Rodentia,Sciuridae,field,,Unknown,36,,198,Hand,Yes,2,,,No,No,,no,,,,,,,,,Sound Forge,19,No,duration,,Frequency at 20 points in call,,,,,min freq; max freq,,,Statistica,PCA,features,,Yes,,x,rayyan-380414797,The structure of voice signals of Siberian chipmunk (Tamias sibiricus Laxmann 1769; Rodentia: Sciuridae),2006,,,Russian Journal Of Theriology. Русский Териологический Журнал,1682-3559,5.0,2.0,93-98,"Lissovsky, Andrey A and Obolenskaya, Ekaterina V and Emelyanova, Ludmila G",,,,,,,,,,,36,198,0.0,2
10/01/2026 12:47:08,rayyan-380414798,Structure and function of the vocalizations of tree squirrels (Tamiasciurus),1978,Tamiasciurus hudsonicus,American red squirrel,,Rodentia,Sciuridae,field,,Unknown,,,,Hand,Yes,6,,,No,No,,,,,,,,,,,Kay Sonagraph,,Some,duration,"unit duration, inter unit interval",,,,,,,,,not specified,,,,No,,x,rayyan-380414798,Structure and function of the vocalizations of tree squirrels (Tamiasciurus),1978,,,Journal Of Mammalogy,1545-1542,59.0,4.0,793-808,"Smith, Christopher C",,,,,,,,,,,,,0.0,6
06/01/2026 13:01:14,rayyan-380414799,"Red squirrels, Tamiasciurus hudsonicus, produce predator-class specific alarm calls",1998,Tamiasciurus hudsonicus,American red squirrel,,Rodentia,Sciuridae,field,solitary,Unknown,,,24,Hand,No,3,,,Yes,No,,no,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414799,"Red squirrels, Tamiasciurus hudsonicus, produce predator-class specific alarm calls",1998,,,Animal Behaviour,0003-3472,55.0,3.0,511-518,"Greene, Erick and Meagher, TOM",,,,,,,,,,,,24,0.0,3
10/01/2026 12:26:40,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,Urocitellus columbianus,Columbian ground squirrel,,Rodentia,Sciuridae,field,,Unknown,,,,Hand,Yes,9,,,No,No,,yes,,,,,,,,,not specified,,,,,,,,,,,,,NT-SYS,UPGMA cluster analysis; matrix correlation,spectrogram,Spectrogram to array by coding each area as 1-4 intensity,No,,x,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,,,Journal Of Mammalogy,1545-1542,59.0,4.0,677-696,"Koeppl, JW and Hoffmann, RS and Nadler, CF",,,,,,,,,,,,,0.0,9
23/12/2025 11:55:44,rayyan-380414801,Vocalizations of Belding's ground squirrels (Spermophilus beldingi),1984,Urocitellus beldingi,Belding's ground squirrel,,Rodentia,Sciuridae,field,group,Unknown,,,312,Hand,No,4,,,Yes,No,,no,,,,,,,,,Voice-Identification 700 Sonagraph,22,Some,duration,"unit duration, inter unit interval, number of units","first, middle, last note",,,,,start freq; end freq; freq bandwidth; max freq; min freq,,,SPSS,DFA,features,,No,,x,rayyan-380414801,Vocalizations of Belding's ground squirrels (Spermophilus beldingi),1984,,,Animal Behaviour,0003-3472,32.0,3.0,753-764,"Leger, Daniel W and Berney-Key, Susan D and Sherman, Paul W",,,,,,,,,,,,312,0.0,4
27/10/2025 12:26:59,rayyan-305067471,Preliminary observations on squirrel monkey (Saimiri oerstedi) vocalizations in Costa Rica.,1988,Saimiri oerstedi,squirrel monkey,subspecies oerstedi and citrinellus,Primates,Cebidae,"field, lab",group,Yes,unknown,,1283,Hand,Yes,3,,,Yes,No,,yes,,,,,,,,not reported,Kay Sona-Graph,7,No,duration,,,,,,,peak freq; peak freq loc; mean freq; mid slope; front slope; tail slope,peak frequency,,not specified,,,DFA only for identity,No,,x,rayyan-305067471,Preliminary observations on squirrel monkey (Saimiri oerstedi) vocalizations in Costa Rica.,1988,,,American Journal Of Primatology,1098-2345 (Electronic),14.0,4.0,329-343,Boinski S and Newman JD,https://pubmed.ncbi.nlm.nih.gov/31968913/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1002/ajp.1350140403,,31968913,,,-1,1283,0.0,3
29/12/2025 15:31:39,rayyan-380414607,"Ecological determinants of vocalisation parameters: the case of the coruro Spalacopus cyanus (octodontidae), a fossorial social rodent",2000,Spalacopus cyanus,coruro,,Rodentia,Octodontidae,"field, lab",group,Yes,,,300,Hand,Yes,11,2.0,,No,No,,,,256; 512,Hamming,50,,,,,Avisoft Sonagraph,,Some,duration,"unit duration, inter unit interval",,,,,,freq range; fundamental freq,F0,,not specified,,,,No,,x,rayyan-380414607,"ECOLOGICAL DETERMINANTS OF VOCALISATION PARAMETERS: THE CASE OF THE CORURO SPALACOPUS CYANUS (OCTODONTIDAE), A FOSSORIAL SOCIAL RODENT",2000,1.0,1.0,Bioacoustics,0952-4622,11.0,2.0,129-148,"VEITL, SILKE and BEGALL, SABINE and BURDA, HYNEK",https://doi.org/10.1080/09524622.2000.9753455,,,,,<p>doi: 10.1080/09524622.2000.9753455</p>,10.1080/09524622.2000.9753455,,,,,300,2.0,11
21/12/2025 19:48:37,rayyan-380414769,Ultrasonic vocalizations emitted by flying squirrels,2013,Glaucomys volans,southern flying squirrels,,Rodentia,Sciuridae,"field, lab","group, solitary",No,,,,Hand,No,4,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,Yes,CC BY 4.0,x,rayyan-380414769,Ultrasonic vocalizations emitted by flying squirrels,2013,,,Plos One,1932-6203,8.0,8.0,e73045,"Murrant, Meghan N and Bowman, Jeff and Garroway, Colin J and Prinzen, Brian and Mayberry, Heather and Faure, Paul A",,,,,,,,,,,,,0.0,4
15/12/2025 15:35:57,rayyan-380414771,The vocal repertoire of Spermophilus tridecemlineatus,1977,Spermophilus Tridecemlineatus,thirteen-lined ground squirrel,,Rodentia,Sciuridae,"field, lab","group, solitary",Unknown,34,,53,Hand,Yes,5,,,No,No,1 mechanical call,,,,,,,,,,Tektronix 564B,8,Some,duration,"unit duration, inter unit interval, number of units, unit range (units/s)",,,,,,length in msec from peak amplitude to 10% displacement for a single pulse; dominant frequency; pulse with maximum amplitude,dominant frequency,,BMD 07M,DFA,,,No,,x,rayyan-380414771,The vocal repertoire of Spermophilus tridecemlineatus,1977,,,American Midland Naturalist,0003-0031,,,482-487,"Matocha, Kenneth G",,,,,,,,,,,34,53,0.0,5
18/08/2025 13:22:52,rayyan-305067096,Vocal repertoire and individuality in the plains zebra (Equus quagga).,2024,Equus quagga,plains zebra,,Perissodactyla,Equidae,"field, zoo","group, solitary",No,unclear,,678,"Hand, Automated",Yes,5,,4,No,"Yes, preprocessed",,yes,,1323,Hanning/Hann,,Highpass,,,"30 Hz for snorts and soft snorts, above 500 Hz for squeals and above 600 Hz for quagga quagga",Praat,12,Some,duration,,,"mean F0, max F0, min F0, range F0, Q25, Q50, Q75, peak frequency, amplitude variation, amplitude modulation rate, amplitude modulation extent",,,,,,,Python,"CNN, UMAP, SHAP","features, spectrogram",CNN-spectrogram; SHAP-features,Yes,CC BY 4.0,x,rayyan-305067096,Vocal repertoire and individuality in the plains zebra (Equus quagga).,2024,7.0,,Royal Society Open Science,2054-5703 (Print),11.0,7.0,240477,Xie B and Daunay V and Petersen TC and Briefer EF,https://pubmed.ncbi.nlm.nih.gov/39076369/,eng,,England,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1098/rsos.240477,,39076369,PMC11286140,,-1,678,0.0,5
21/08/2025 20:21:58,rayyan-305067102,Characterising the harmonic vocal repertoire of the Indian wolf (Canis lupus pallipes).,2019,Canis lupus pallipes,Indian wolf,,Carnivora,Canidae,"field, zoo",group,Yes,unknown,,270,Automated,Yes,,,4,No,"Yes, preprocessed",,yes,,,Hanning/Hann,,,,,"The discrete Fourier function transforms the same length sequence of equally spaced sample points (N, where N is a prime number) with circular convolution being implemented on the points [48]. Hann windows were used at the rate of 1800 samples on 35.2 Hz 3dB filter. ",not specified,11,No,duration,,,,,,,"f0 min, f0 max, f0 bandwidth, mean f0, number of abrupt changes (25Hz, 50 Hz, 100Hz), f0 std, covariant of frequency modulation, coefficient of frequency variation",F0,,SPSS,"DFA, PCA, silhouette clustering, agglomerative hierarchical clustering",features,,Yes,CC BY 4.0,x,rayyan-305067102,Characterising the harmonic vocal repertoire of the Indian wolf (Canis lupus pallipes).,2019,,,Plos One,1932-6203 (Electronic),14.0,10.0,e0216186,Sadhukhan S and Hennelly L and Habib B,https://pubmed.ncbi.nlm.nih.gov/31671161/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1371/journal.pone.0216186,"Animals;Female;Male;Vocalization, Animal/*physiology;Wolves/*physiology",31671161,PMC6822943,,-1,270,0.0,
24/08/2025 15:02:51,rayyan-305067117,The vocal repertoire of adult and neonate giant otters (Pteronura brasiliensis).,2014,Pteronura brasiliensis,giant otter,,Carnivora,Mustelidae,"field, zoo",group,Yes,66,,441,Hand,Yes,33,11.0,,Yes,"Yes, raw",,yes,,1024,Hanning/Hann,87.5,No,,,,Raven Pro,59,Some,duration,,"four subunits of equal duration; To describe the frequency contour of the vocalizations, we measured frequency and time at 9 points of equal time distance along the fundamental frequency. The 9 points represented start, mid and end point of each subunit",,,"aggregate entropy, average entropy, peak time",,"time to peak amplitude, min freq, max freq, dominant freq,  proportion of chaos, subharmonics and biphonation","dominant frequency, amplitude",,SPSS,"DFA, PCA",features,DFA on PCs,Yes,CC BY 4.0,x,rayyan-305067117,The vocal repertoire of adult and neonate giant otters (Pteronura brasiliensis).,2014,,,Plos One,1932-6203 (Electronic),9.0,11.0,e112562,Mumm CA and Knörnschild M,https://pubmed.ncbi.nlm.nih.gov/25391142/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1371/journal.pone.0112562,"Acoustics;Animals;Animals, Newborn;Female;Individuality;Male;Otters/*physiology;Pattern Recognition, Physiological/*physiology;Sexual Maturation;*Social Behavior;Vocalization, Animal/*physiology",25391142,PMC4229255,,66,441,11.0,33
24/08/2025 10:12:33,rayyan-305067126,The vocal repertoire of the Key Largo woodrat (Neotoma floridana smalli),2012,Neotoma floridana smalli,Key Largo woodrat,,Rodentia,Cricetidae,"field, zoo","group, solitary",Yes,22,,430,Hand,Yes,4,,,No,No,,yes,,,Hanning/Hann,,Lowpass,,60000.0,Only tonal calls filtered,PRAAT,6,No,duration,,,"mean F0, max F0, min F0, range F0, f0 sd",,,,,,"different measures for tonal vs atonal, spectral peaks were extracted by smoothing the spectrum using the linear-predictive-coding",Praat,Multidimensional scaling,features,,No,,x,rayyan-305067126,The vocal repertoire of the Key Largo woodrat (Neotoma floridana smalli).,2012,11.0,,The Journal Of The Acoustical Society Of America,1520-8524 (Electronic),132.0,5.0,3550-8,Soltis J and Alligood CA and Blowers TE and Savage A,https://pubmed.ncbi.nlm.nih.gov/23145634/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1121/1.4757097,"Acoustics;Age Factors;Animals;Animals, Newborn;Copulation;Courtship;Female;Male;Maternal Behavior;Sigmodontinae/*physiology;Signal Processing, Computer-Assisted;Social Behavior;Sound Spectrography;Video Recording;*Vocalization, Animal",23145634,,,22,430,0.0,4
20/08/2025 06:55:19,rayyan-305067195,Vocal communication in lion-tailed macaques (Macaca silenus).,1985,Macaca silenus,lion-tailed macaque,,Primates,Cercopithecidae,"field, zoo",group,Yes,70,,1350,Hand,Yes,17,4.0,,No,No,,,,,,,,,,no further analysis,not specified,,No,,,,,,,,,,,not specified,,,,No,,x,rayyan-305067195,Vocal communication in lion-tailed macaques (Macaca silenus).,1985,,,Folia Primatologica; International Journal Of Primatology,0015-5713 (Print),45.0,3.0,148-78,Hohmann GM and Herzog MO,https://pubmed.ncbi.nlm.nih.gov/3833623/,eng,,Netherlands,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1159/000156226,"Animals;Behavior, Animal;Female;Macaca/*physiology;Male;Sound Spectrography;Vocalization, Animal/*physiology",3833623,,,70,1350,4.0,17
15/10/2025 11:17:03,rayyan-305067392,The use of Artificial Neural Networks to classify primate vocalizations: a pilot study on black lemurs,2010,Eulemur macaco macaco,black lemur,,Primates,Lemuridae,"field, zoo",group,Unknown,12,,344,"Hand, Automated",Yes,7,,7,No,No,,yes,,,,,Lowpass,,15000.0,,Praat,13,No,,,"start, middle, end",F0 point,,,,"F1, F2, F3",formants,3x measurements for each of the first 4 formants + duration,MATLAB,"DFA, K-means clustering, ANN",features,15 units network (one hidden layer network),No,,x,rayyan-305067392,The use of Artificial Neural Networks to classify primate vocalizations: A pilot study on black lemurs.,2010,4.0,,American Journal Of Primatology,1098-2345 (Electronic),72.0,4.0,337-48,Pozzi L and Gamba M and Giacoma C,https://pubmed.ncbi.nlm.nih.gov/20034021/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1002/ajp.20786,"Animals;Female;Lemur/*physiology;Male;*Neural Networks, Computer;Pilot Projects;Vocalization, Animal/*classification",20034021,,,12,344,0.0,7
28/12/2025 10:53:02,rayyan-380414616,"Repertoire, Structure, and Individual Variation of Vocalizations in the Sea Otter",1995,Enhydra lutris nereis,sea otter,,Carnivora,Mustelidae,"field, zoo",,Yes,,,,Hand,Yes,10,1.0,,Yes,No,,no,,,,,,,,,Kay Sona-Graph,4,Some,duration,inter unit interval,,,,,,F0; max freq,F0,,not specified,,,DFA only for individuality,No,,x,rayyan-380414616,"Repertoire, Structure, and Individual Variation of Vocalizations in the Sea Otter",1995,5.0,19.0,Journal Of Mammalogy,0022-2372,76.0,2.0,414-427,"McShane, Laura J. and Estes, James A. and Riedman, Marianne L. and Staedler, Michelle M.",https://doi.org/10.2307/1382352,,,,,,10.2307/1382352,,,,,,1.0,10
20/08/2025 06:31:45,rayyan-305067081,Vocal repertoire and auditory sensitivity of white-throated woodrats (Neotoma albigula).,2023,Neotoma albigula,white-throated woodrat,,Rodentia,Cricetidae,lab,"group, solitary",No,22,,374,Hand,Yes,6,,,No,Upon request,,no,linear,512,Hanning/Hann,50,No,,,,Raven Pro,5,No,duration,,,,,max/peak frequency,,"minimum freq, maximum freq, bandwidth",,Unclear how the measures are measured in Raven Pro,SPSS,DFA,features,,No,,x,rayyan-305067081,Vocal repertoire and auditory sensitivity of white-throated woodrats (Neotoma albigula).,2023,5.0,,"Journal Of Comparative Psychology (Washington, D.C. : 1983)",1939-2087 (Electronic),137.0,2.0,116-128,Kobrina A and Letowt ME and Pasch B,https://pubmed.ncbi.nlm.nih.gov/36315635/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1037/com0000330,Animals;*Sigmodontinae/physiology;*Auditory Perception,36315635,,,22,374,0.0,6
23/10/2025 19:37:33,rayyan-305067127,Role of auditory feedback for vocal production learning in the Egyptian fruit bat.,2024,Rousettus aegyptiacus,Egyptian fruit bat,,Chiroptera,Pteropodidae,lab,group,No,10,,28091,Automated,Yes,,,4,No,"Yes, raw",,yes,,,,,,,,,"BioSound (python), MATLAB",28,No,duration,,,,,,,"pitch saliency, F0, CV of F0,  five first momentum of the sound temporal envelope taken as a distribution (mean, standard deviation, kurtosis, skewness and entropy), amplitude periodicity frequency,  amplitude periodicity power index,  five first momentum of the sound power spectrum taken as a distribution (mean, standard deviation, kurtosis, skewness and entropy) and the first, second and third spectral quartiles","F0, peak frequency",Featuers from piezo audiologger and microphone,MATLAB,"DFA, PCA, UMAP, hierarchical agglomerative clustering",spectrogram,analysis based on NMPS (Normalized Modulation Power Spectrum),Yes,Elsevier user license,x,rayyan-305067127,Role of auditory feedback for vocal production learning in the Egyptian fruit bat.,2024,9.0,9.0,Current Biology : Cb,1879-0445 (Electronic),34.0,17.0,4062-4070.e7,Elie JE and Muroy SE and Genzel D and Na T and Beyer LA and Swiderski DL and Raphael Y and Yartsev MM,https://pubmed.ncbi.nlm.nih.gov/39255755/,eng,,England,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1016/j.cub.2024.07.053,"Animals;*Chiroptera/physiology;*Vocalization, Animal/physiology;*Learning/physiology;Female;Male;Feedback, Sensory/physiology;Auditory Perception/physiology;Hearing/physiology",39255755,PMC11493346,,10,28091,0.0,
23/10/2025 19:23:26,rayyan-305067139,A cooperatively breeding mouse shows flexible use of its vocal repertoire according to social context.,2025,Rhabdomys pumilio,African striped mouse,,Rodentia,Muridae,lab,group,No,87,,66137,Automated,Yes,,,7,Yes,No,,no,,1680,,90,,,,selected based on tonality threshold (wiener entropy),Deepsqueak,9,No,duration,,,,,,,median freq; min freq; max freq; freq bandwidth; freq std; slope; wiener entropy; sinuosity,,contour from Deepsqueak,Deepsqueak,K-means clustering,features,,Yes,CC BY-NC 4.0,x,rayyan-305067139,A cooperatively breeding mouse shows flexible use of its vocal repertoire according to social context.,2025,5.0,28.0,Behavioural Brain Research,1872-7549 (Electronic),486.0,,115575,Perrier L and de Witasse Thézy A and Pradeau A and Schradin C and Greenfield MD and Mathevon N and Levréro F,https://pubmed.ncbi.nlm.nih.gov/40187690/,eng,,Netherlands,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1016/j.bbr.2025.115575,"Animals;*Vocalization, Animal/physiology;Male;Female;*Social Behavior;*Murinae/physiology;*Cooperative Behavior;Sexual Behavior, Animal/physiology;Mice",40187690,,,87,66137,0.0,
